 FIU	26	 Duke	46
 Weber State	10	 Fresno State	37
 Oklahoma	24	 UTEP	7
 Murray State	3	 FSU	69
 W Michigan	7	 Illinois	24
 Notre Dame	50	 Navy	10
 Clemson	26	 Auburn	19
 UTSA	33	 South Alabama	31
 Richmond	19	 UVA	43
 Kentucky	14	 Louisville	32
 SMU	24	 Baylor	59
 Georgia Tech	17	 VT	20
 Pitt	10	 Cincinnati	34
 Utah	20	 Utah State	27
 Maine	3	 Boston College	34
 Austin Peay	7	 VT	42
 Savannah State	0	 FSU	55
 Memphis	28	 Arkansas State	33
 USC	42	 Syracuse	29
 Georgia	41	 Missouri	20
 UCF	16	 OSU	31
 ECU	10	 South Carolina	48
 USF	32	 Nevada	31
 Michigan State	41	 Cent Michigan	7
 Maryland	36	 Temple	27
 Missouri State	7	 Louisville	35
 UC Davis	13	 San Jose State	45
 Tulane	10	 Tulsa	45
 Oklahoma State	38	 Arizona	59
 Vanderbilt	13	 Northwestern	23
 Presbyterian	3	 Georgia Tech	59
 S Illinois	14	 Miami (OH)	30
 Toledo	34	 Wyoming	31
 Texas Southern	7	 North Texas	34
 Grambling St	0	 TCU	56
 Akron	38	 FIU	41
 North Carolina St	10	 UConn	7
 New Mexico	0	 Texas	45
 Texas Tech	58	 Texas State	10
 W Kentucky	0	 Alabama	35
 Miami (FL)	13	 Kansas State	52
 Nebraska	30	 UCLA	36
 North Dakota St	22	 Colorado State	7
 Indiana	45	 UMass	6
 E Washington	20	 Washington St	24
 Illinois State	31	 E Michigan	14
 Penn State	16	 UVA	17
 Fresno State	25	 Oregon	42
 UTEP	10	 Ole Miss	28
 Georgia State	13	 Tennessee	51
 Weber State	13	 BYU	45
 Army	7	 San Diego State	42
 Florida A&M	13	 Oklahoma	69
 UNC	27	 Wake Forest	28
 Idaho	13	 Bowling Green	21
 W Carolina	24	 Marshall	52
 UNH	7	 Minnesota	44
 Ball State	27	 Clemson	52
 Arkansas	31	 UL Monroe	34
 UT Martin	7	 N Illinois	35
 Howard	0	 Rutgers	26
 LA-Lafayette	37	 Troy	24
 E Illinois	21	 W Michigan	52
 Southern Utah	31	 Cal	50
 Auburn	10	 Miss St	28
 Washington	3	 LSU	41
 N Arizona	17	 UNLV	14
 Rice	25	 Kansas	24
 Duke	13	 Stanford	50
 Purdue	17	 Notre Dame	20
 Florida	20	 Texas A&M	17
 Wisconsin	7	 Oregon State	10
 LA Tech	56	 Houston	49
 SF Austin	0	 SMU	52
 Iowa State	9	 Iowa	6
 Illinois	14	 Arizona State	45
 Nicholls State	3	 South Alabama	9
 New Mexico St	24	 Ohio	51
 Sacramento St	30	 Colorado	28
 Kent State	14	 Kentucky	47
 FAU	17	 Mid Tennessee	31
 Air Force	25	 Michigan	31
 Morgan State	34	 Buffalo	56
 Rutgers	23	 USF	13
 Washington St	35	 UNLV	27
 Idaho	14	 LSU	63
 Alabama	52	 Arkansas	0
 Bowling Green	15	 Toledo	27
 JMU	12	 West Virginia	42
 Tennessee Tech	14	 Oregon	63
 Delaware State	7	 Cincinnati	23
 LA-Lafayette	24	 Oklahoma State	65
 Colorado	14	 Fresno State	69
 Ball State	41	 Indiana	39
 FIU	20	 UCF	33
 New Mexico	14	 Texas Tech	49
 N Illinois	41	 Army	40
 Boston College	13	 Northwestern	22
 Sam Houston	23	 Baylor	48
 Utah State	14	 Wisconsin	16
 VT	17	 Pitt	35
 North Texas	21	 Kansas State	35
 UAB	6	 South Carolina	49
 Arizona State	20	 Missouri	24
 Cal	28	 OSU	35
 Houston	6	 UCLA	37
 Colorado State	20	 San Jose State	40
 UNC	34	 Louisville	39
 Mid Tennessee	48	 Memphis	30
 Rice	37	 LA Tech	56
 UVA	20	 Georgia Tech	56
 NC Central	17	 Duke	54
 Nicholls State	16	 Tulsa	66
 UL Monroe	28	 Auburn	31
 UMass	13	 Michigan	63
 W Kentucky	32	 Kentucky	31
 S Carolina St	0	 Arizona	56
 Texas A&M	48	 SMU	3
 W Michigan	23	 Minnesota	28
 Texas	66	 Ole Miss	31
 Furman	7	 Clemson	41
 Notre Dame	20	 Michigan State	3
 ECU	24	 Southern Miss	14
 Northern Iowa	16	 Iowa	27
 USC	14	 Stanford	21
 Morgan State	6	 Akron	66
 TCU	20	 Kansas	6
 Florida	37	 Tennessee	20
 Presbyterian	0	 Vanderbilt	58
 UTSA	38	 Georgia State	14
 Cal Poly	24	 Wyoming	22
 Stony Brook	17	 Syracuse	28
 Miss St	30	 Troy	24
 South Alabama	7	 North Carolina St	31
 Northwestern St	34	 Nevada	45
 Bethune-Cookman	10	 Miami (FL)	38
 Lamar	2	 Hawaii	54
 Miami (OH)	12	 Boise State	39
 FAU	20	 Georgia	56
 W Illinois	3	 Iowa State	37
 New Mexico St	28	 UTEP	41
 UConn	24	 Maryland	21
 North Dakota	41	 San Diego State	49
 Navy	7	 Penn State	34
 E Michigan	16	 Purdue	54
 Wake Forest	0	 FSU	52
 Charleston So	0	 Illinois	44
 Portland State	13	 Washington	52
 Arkansas State	13	 Nebraska	42
 Ohio	27	 Marshall	24
 BYU	21	 Utah	24
 Kent State	23	 Buffalo	7
 BYU	6	 Boise State	7
 Baylor	47	 UL Monroe	42
 South Alabama	10	 Miss St	30
 UConn	24	 W Michigan	30
 Temple	13	 Penn State	24
 The Citadel	14	 North Carolina St	52
 UVA	7	 TCU	27
 ECU	6	 UNC	27
 Michigan	6	 Notre Dame	13
 UTEP	26	 Wisconsin	37
 Colorado	35	 Washington St	34
 San Jose State	38	 San Diego State	34
 New Mexico	27	 New Mexico St	14
 Clemson	37	 FSU	49
 Troy	14	 North Texas	7
 SF Austin	37	 Texas State	41
 Miami (FL)	42	 Georgia Tech	36
 Utah	7	 Arizona State	37
 LA Tech	52	 Illinois	24
 Air Force	35	 UNLV	38
 Fresno State	26	 Tulsa	27
 Syracuse	10	 Minnesota	17
 Bowling Green	0	 VT	37
 Kansas	23	 N Illinois	30
 Memphis	14	 Duke	38
 Vanderbilt	3	 Georgia	48
 Gardner-Webb	10	 Pitt	55
 Oregon State	27	 UCLA	20
 Missouri	10	 South Carolina	31
 Kentucky	0	 Florida	38
 Arizona	0	 Oregon	49
 Cal	9	 USC	27
 Maryland	21	 West Virginia	31
 South Dakota	7	 Northwestern	38
 Louisville	28	 FIU	21
 USF	27	 Ball State	31
 Utah State	31	 Colorado State	19
 Rutgers	35	 Arkansas	26
 Marshall	54	 Rice	51
 FAU	7	 Alabama	40
 Cent Michigan	32	 Iowa	31
 VMI	3	 Navy	41
 UMass	16	 Miami (OH)	27
 Wyoming	40	 Idaho	37
 Idaho State	7	 Nebraska	73
 Southern Miss	17	 W Kentucky	42
 Coastal Carolina	28	 Toledo	38
 Army	37	 Wake Forest	49
 Alcorn State	0	 Arkansas State	56
 Nevada	69	 Hawaii	24
 E Michigan	7	 Michigan State	23
 UAB	15	 OSU	29
 LSU	12	 Auburn	10
 Akron	26	 Tennessee	47
 Norfolk State	10	 Ohio	44
 S Carolina St	14	 Texas A&M	70
 Ole Miss	39	 Tulane	0
 Kansas State	24	 Oklahoma	19
 Stanford	13	 Washington	17
 Hawaii	0	 BYU	47
 Tennessee	44	 Georgia	51
 FSU	30	 USF	17
 San Diego State	40	 Fresno State	52
 Buffalo	17	 UConn	24
 North Texas	20	 FAU	14
 Missouri	21	 UCF	16
 Arkansas	10	 Texas A&M	58
 Colorado State	21	 Air Force	42
 Louisville	21	 Southern Miss	17
 UNLV	13	 Utah State	35
 Duke	34	 Wake Forest	27
 Indiana	29	 Northwestern	44
 Cent Michigan	24	 N Illinois	55
 Miami (OH)	56	 Akron	49
 Nevada	34	 Texas State	21
 Tulsa	49	 UAB	42
 Penn State	35	 Illinois	7
 Oregon State	38	 Arizona	35
 Texas Tech	24	 Iowa State	13
 San Jose State	12	 Navy	0
 URI	8	 Bowling Green	48
 VT	24	 Cincinnati	27
 Ball State	43	 Kent State	45
 FIU	20	 LA-Lafayette	48
 North Carolina St	37	 Miami (FL)	44
 OSU	17	 Michigan State	16
 Houston	35	 Rice	14
 LA Tech	44	 UVA	38
 Ohio	37	 UMass	34
 Troy	31	 South Alabama	10
 Boise State	32	 New Mexico	29
 UCLA	42	 Colorado	14
 Toledo	37	 W Michigan	17
 Marshall	41	 Purdue	51
 Mid Tennessee	49	 Georgia Tech	28
 Minnesota	13	 Iowa	31
 Stony Brook	23	 Army	3
 W Kentucky	26	 Arkansas State	13
 Baylor	63	 West Virginia	70
 Ole Miss	14	 Alabama	33
 Arizona State	27	 Cal	17
 TCU	24	 SMU	16
 Idaho	0	 UNC	66
 Towson	22	 LSU	38
 Oregon	51	 Washington St	26
 South Carolina	38	 Kentucky	17
 Wisconsin	27	 Nebraska	30
 UTSA	35	 New Mexico St	14
 Clemson	45	 Boston College	31
 UTEP	18	 ECU	28
 UL Monroe	63	 Tulane	10
 Texas	41	 Oklahoma State	36
 USC	38	 Utah	28
 Arkansas State	34	 FIU	20
 ECU	20	 UCF	40
 Pitt	13	 Syracuse	14
 Utah State	3	 BYU	6
 SE Louisiana	3	 UAB	52
 UConn	3	 Rutgers	19
 Boise State	40	 Southern Miss	14
 Tulane	13	 LA-Lafayette	41
 West Virginia	48	 Texas	45
 Northwestern	28	 Penn State	39
 Kent State	41	 E Michigan	14
 Georgia Tech	31	 Clemson	47
 Wake Forest	14	 Maryland	19
 Tulsa	45	 Marshall	38
 Michigan	44	 Purdue	13
 Oklahoma	41	 Texas Tech	20
 N Illinois	35	 Ball State	23
 Cent Michigan	35	 Toledo	50
 Wyoming	28	 Nevada	35
 Kansas	16	 Kansas State	56
 Michigan State	31	 Indiana	27
 UMass	14	 W Michigan	52
 Illinois	14	 Wisconsin	31
 Hawaii	14	 San Diego State	52
 Navy	28	 Air Force	21
 Vanderbilt	19	 Missouri	15
 UNLV	31	 LA Tech	58
 Texas A&M	30	 Ole Miss	27
 Washington	21	 Oregon	52
 Buffalo	31	 Ohio	38
 USF	28	 Temple	37
 Texas State	14	 New Mexico	35
 UVA	17	 Duke	42
 VT	34	 UNC	48
 Arkansas	24	 Auburn	7
 SMU	17	 UTEP	0
 Rice	10	 Memphis	14
 North Texas	21	 Houston	44
 Iowa State	37	 TCU	23
 FSU	16	 North Carolina St	17
 UL Monroe	31	 Mid Tennessee	17
 Miami (FL)	3	 Notre Dame	41
 Boston College	31	 Army	34
 Nebraska	38	 OSU	63
 LSU	6	 Florida	14
 Miss St	27	 Kentucky	14
 Georgia	7	 South Carolina	35
 Washington St	6	 Oregon State	19
 Fresno State	28	 Colorado State	7
 Miami (OH)	14	 Cincinnati	52
 New Mexico St	18	 Idaho	26
 Arizona	48	 Stanford	54
 UCLA	17	 Cal	43
 Bowling Green	24	 Akron	10
 UTEP	11	 Tulsa	33
 Arizona State	51	 Colorado	17
 W Kentucky	31	 Troy	26
 Navy	31	 Cent Michigan	13
 Memphis	7	 ECU	41
 Mid Tennessee	34	 FIU	30
 New Mexico	35	 Hawaii	23
 UAB	17	 Houston	39
 Oregon State	42	 BYU	24
 W Michigan	24	 Ball State	30
 SMU	26	 Tulane	27
 Northwestern	21	 Minnesota	13
 Auburn	20	 Ole Miss	41
 Oklahoma State	20	 Kansas	14
 Boston College	7	 FSU	51
 Fordham	17	 Cincinnati	49
 Tennessee	31	 Miss St	41
 Texas A&M	59	 LA Tech	57
 Akron	28	 Ohio	34
 Illinois	0	 Michigan	45
 Fresno State	10	 Boise State	20
 UTSA	14	 Rice	34
 Iowa	19	 Michigan State	16
 South Carolina	21	 LSU	23
 Buffalo	3	 N Illinois	45
 Southern Miss	31	 UCF	38
 UNC	18	 Miami (FL)	14
 Kent State	31	 Army	17
 West Virginia	14	 Texas Tech	49
 OSU	52	 Indiana	49
 Louisville	45	 Pitt	35
 Texas	21	 Oklahoma	63
 Idaho	7	 Texas State	38
 Duke	20	 VT	41
 Syracuse	15	 Rutgers	23
 Wisconsin	38	 Purdue	14
 Kentucky	7	 Arkansas	49
 Air Force	28	 Wyoming	27
 Temple	17	 UConn	14
 Maryland	27	 UVA	20
 Cal	31	 Washington St	17
 South Alabama	29	 Arkansas State	36
 Utah State	49	 San Jose State	27
 USC	24	 Washington	14
 FAU	14	 UL Monroe	35
 Kansas State	27	 Iowa State	21
 Utah	14	 UCLA	21
 Stanford	13	 Notre Dame	20
 Colorado State	14	 San Diego State	38
 TCU	49	 Baylor	21
 Toledo	52	 E Michigan	47
 Nevada	42	 UNLV	37
 Miami (OH)	12	 Bowling Green	37
 Alabama	42	 Missouri	10
 Florida	31	 Vanderbilt	17
 LA-Lafayette	23	 North Texas	30
 Houston	42	 SMU	72
 Oregon	43	 Arizona State	21
 UConn	10	 Syracuse	40
 Nebraska	29	 Northwestern	28
 Baylor	50	 Texas	56
 ECU	42	 UAB	35
 UNLV	7	 Boise State	32
 Ball State	41	 Cent Michigan	30
 UCF	35	 Memphis	17
 Marshall	59	 Southern Miss	24
 Georgia	29	 Kentucky	24
 Auburn	13	 Vanderbilt	17
 Colorado	6	 USC	50
 Alabama	44	 Tennessee	13
 FAU	34	 South Alabama	37
 Idaho	28	 LA Tech	70
 Washington	17	 Arizona	52
 Purdue	22	 OSU	29
 North Carolina St	20	 Maryland	18
 Army	38	 E Michigan	48
 LSU	24	 Texas A&M	19
 Utah	7	 Oregon State	21
 Kansas State	55	 West Virginia	14
 Texas Tech	56	 TCU	53
 W Michigan	24	 Kent State	41
 Stanford	21	 Cal	3
 Indiana	30	 Navy	31
 Pitt	20	 Buffalo	6
 New Mexico St	7	 Utah State	41
 San Jose State	52	 UTSA	24
 Kansas	7	 Oklahoma	52
 Minnesota	13	 Wisconsin	38
 VT	17	 Clemson	38
 Boston College	17	 Georgia Tech	37
 Wake Forest	16	 UVA	10
 Wyoming	14	 Fresno State	42
 Rutgers	35	 Temple	10
 Penn State	38	 Iowa	14
 USF	25	 Louisville	27
 BYU	14	 Notre Dame	17
 Rice	24	 Tulsa	28
 UNC	30	 Duke	33
 Mid Tennessee	3	 Miss St	45
 N Illinois	37	 Akron	7
 FSU	33	 Miami (FL)	20
 New Mexico	23	 Air Force	28
 San Diego State	39	 Nevada	38
 Bowling Green	24	 UMass	0
 Tulane	20	 UTEP	24
 South Carolina	11	 Florida	44
 Michigan State	10	 Michigan	12
 FIU	37	 Troy	38
 Cincinnati	23	 Toledo	29
 Iowa State	10	 Oklahoma State	31
 UL Monroe	43	 W Kentucky	42
 Arkansas State	50	 LA-Lafayette	27
 Clemson	42	 Wake Forest	13
 Nevada	31	 Air Force	48
 Cincinnati	31	 Louisville	34
 Syracuse	37	 USF	36
 Duke	7	 FSU	48
 Tennessee	35	 South Carolina	38
 Utah State	48	 UTSA	17
 Texas A&M	63	 Auburn	21
 Ole Miss	30	 Arkansas	27
 UAB	45	 Tulane	55
 Kent State	35	 Rutgers	23
 UCLA	45	 Arizona State	43
 Memphis	13	 SMU	44
 Notre Dame	30	 Oklahoma	13
 Miss St	7	 Alabama	38
 UTEP	35	 Houston	45
 Iowa	17	 Northwestern	28
 North Texas	21	 Mid Tennessee	38
 Michigan	9	 Nebraska	23
 UMass	7	 Vanderbilt	49
 Hawaii	27	 Colorado State	42
 Purdue	28	 Minnesota	44
 Texas	21	 Kansas	17
 Temple	17	 Pitt	47
 Boise State	45	 Wyoming	14
 Texas State	20	 San Jose State	31
 UCF	54	 Marshall	17
 Washington St	17	 Stanford	24
 Indiana	31	 Illinois	17
 Troy	27	 FAU	34
 W Kentucky	14	 FIU	6
 Maryland	17	 Boston College	20
 LA Tech	28	 New Mexico St	14
 Colorado	14	 Oregon	70
 Kentucky	10	 Missouri	33
 Ohio	20	 Miami (OH)	23
 Akron	14	 Cent Michigan	35
 E Michigan	3	 Bowling Green	24
 Baylor	21	 Iowa State	35
 USC	36	 Arizona	39
 Michigan State	16	 Wisconsin	13
 N Illinois	48	 W Michigan	34
 OSU	35	 Penn State	23
 UNLV	13	 San Diego State	24
 Navy	56	 ECU	28
 Oregon State	17	 Washington	20
 North Carolina St	35	 UNC	43
 TCU	14	 Oklahoma State	36
 Ball State	30	 Army	22
 Toledo	25	 Buffalo	20
 Southern Miss	17	 Rice	44
 Fresno State	49	 New Mexico	32
 South Alabama	24	 UL Monroe	38
 Texas Tech	24	 Kansas State	55
 Cal	27	 Utah	49
 BYU	41	 Georgia Tech	17
 Florida	9	 Georgia	17
 VT	12	 Miami (FL)	30
 Mid Tennessee	34	 W Kentucky	29
 E Michigan	14	 Ohio	45
 Washington	21	 Cal	13
 FAU	17	 Navy	24
 Pitt	26	 Notre Dame	29
 Texas	31	 Texas Tech	22
 San Jose State	42	 Idaho	13
 Tulsa	15	 Arkansas	19
 Texas A&M	38	 Miss St	13
 Texas State	7	 Utah State	38
 Alabama	21	 LSU	17
 FIU	28	 South Alabama	20
 Michigan	35	 Minnesota	13
 Miami (OH)	24	 Buffalo	27
 Missouri	7	 Florida	14
 Vanderbilt	40	 Kentucky	0
 LA-Lafayette	40	 UL Monroe	24
 SMU	17	 UCF	42
 New Mexico	7	 UNLV	35
 Penn State	34	 Purdue	9
 Stanford	48	 Colorado	0
 UAB	27	 Southern Miss	19
 TCU	39	 West Virginia	38
 Clemson	56	 Duke	20
 Washington St	6	 Utah	49
 Temple	17	 Louisville	45
 Illinois	22	 OSU	52
 Iowa	21	 Indiana	24
 Oklahoma State	30	 Kansas State	44
 Rice	49	 Tulane	47
 Air Force	21	 Army	41
 Arkansas State	37	 North Texas	19
 Troy	48	 Tennessee	55
 Hawaii	10	 Fresno State	45
 Houston	28	 ECU	48
 Boston College	14	 Wake Forest	28
 Kansas	14	 Baylor	41
 Georgia Tech	33	 Maryland	13
 New Mexico St	7	 Auburn	42
 UVA	33	 North Carolina St	6
 UConn	6	 USF	13
 UTSA	27	 LA Tech	51
 Colorado State	31	 Wyoming	45
 Nebraska	28	 Michigan State	24
 Oregon	62	 USC	51
 Arizona State	26	 Oregon State	36
 Akron	24	 Kent State	35
 UMass	0	 N Illinois	63
 San Diego State	21	 Boise State	19
 Syracuse	24	 Cincinnati	35
 Ole Miss	10	 Georgia	37
 Arizona	10	 UCLA	66
 Memphis	28	 Marshall	38
 Oklahoma	35	 Iowa State	20
 W Michigan	42	 Cent Michigan	31
 Ball State	34	 Toledo	27
 Bowling Green	26	 Ohio	14
 UL Monroe	23	 Arkansas State	45
 FSU	28	 VT	22
 Pitt	17	 UConn	24
 Army	7	 Rutgers	28
 Idaho	13	 BYU	52
 Kansas State	23	 TCU	10
 Minnesota	17	 Illinois	3
 Northwestern	31	 Michigan	38
 Louisville	26	 Syracuse	45
 South Alabama	14	 North Texas	24
 Oregon State	23	 Stanford	27
 UMass	22	 Akron	14
 West Virginia	34	 Oklahoma State	55
 Fresno State	52	 Nevada	36
 Georgia	38	 Auburn	0
 San Jose State	47	 New Mexico St	7
 Texas A&M	29	 Alabama	24
 Penn State	23	 Nebraska	32
 Navy	31	 Troy	41
 Purdue	27	 Iowa	24
 FAU	37	 W Kentucky	28
 McNeese State	24	 UTSA	31
 Georgia Tech	68	 UNC	50
 Utah	15	 Washington	34
 UCF	31	 UTEP	24
 W Michigan	24	 Buffalo	29
 Tulane	23	 Memphis	37
 LA Tech	62	 Texas State	55
 UCLA	44	 Washington St	36
 Vanderbilt	27	 Ole Miss	26
 Kent State	48	 Miami (OH)	32
 Cent Michigan	34	 E Michigan	31
 Miami (FL)	40	 UVA	41
 Cincinnati	34	 Temple	10
 Wisconsin	62	 Indiana	14
 Air Force	9	 San Diego State	28
 Boise State	49	 Hawaii	14
 Wyoming	28	 New Mexico	23
 Miss St	17	 LSU	37
 Marshall	31	 UAB	38
 UNLV	11	 Colorado State	33
 Baylor	34	 Oklahoma	42
 Missouri	51	 Tennessee	48
 Notre Dame	21	 Boston College	6
 Iowa State	7	 Texas	33
 Tulsa	41	 Houston	7
 Kansas	34	 Texas Tech	41
 Southern Miss	6	 SMU	34
 Wake Forest	6	 North Carolina St	37
 Arizona State	17	 USC	38
 Colorado	31	 Arizona	56
 LA-Lafayette	20	 Florida	27
 Oregon	59	 Cal	17
 Arkansas	20	 South Carolina	38
 Maryland	10	 Clemson	45
 Ohio	27	 Ball State	52
 Toledo	24	 N Illinois	31
 UNC	37	 UVA	13
 FIU	34	 FAU	24
 Hawaii	7	 Air Force	21
 Miami (OH)	16	 Cent Michigan	30
 Minnesota	14	 Nebraska	38
 Arkansas	14	 Miss St	45
 Texas State	10	 Navy	21
 W Kentucky	27	 LA-Lafayette	31
 Ga Southern	14	 Georgia	45
 Kansas State	24	 Baylor	52
 Alabama A&M	7	 Auburn	51
 E Michigan	29	 W Michigan	23
 Sam Houston	28	 Texas A&M	47
 BYU	14	 San Jose State	20
 SMU	14	 Rice	36
 Stanford	17	 Oregon	14
 VT	30	 Boston College	23
 Purdue	20	 Illinois	17
 Jacksonville St	0	 Florida	23
 Temple	63	 Army	32
 OSU	21	 Wisconsin	14
 Nevada	31	 New Mexico	24
 Kent State	31	 Bowling Green	24
 Texas Tech	21	 Oklahoma State	59
 Arizona	34	 Utah	24
 Northwestern	23	 Michigan State	20
 North Carolina St	48	 Clemson	62
 Duke	24	 Georgia Tech	42
 Buffalo	29	 UMass	19
 Oklahoma	50	 West Virginia	49
 Iowa State	51	 Kansas	23
 Washington	38	 Colorado	3
 Samford	3	 Kentucky	34
 Wofford	7	 South Carolina	24
 North Texas	16	 UL Monroe	42
 ECU	28	 Tulane	23
 Utah State	48	 LA Tech	41
 Mid Tennessee	20	 South Alabama	12
 UTEP	34	 Southern Miss	33
 Tennessee	18	 Vanderbilt	41
 UCF	21	 Tulsa	23
 Rutgers	10	 Cincinnati	3
 Wyoming	28	 UNLV	23
 Wake Forest	0	 Notre Dame	38
 Iowa	17	 Michigan	42
 Arkansas State	41	 Troy	34
 USF	9	 Miami (FL)	40
 W Carolina	0	 Alabama	49
 Memphis	46	 UAB	9
 Washington St	7	 Arizona State	46
 UTSA	34	 Idaho	27
 Houston	41	 Marshall	44
 FSU	41	 Maryland	14
 USC	28	 UCLA	38
 Colorado State	14	 Boise State	42
 Indiana	22	 Penn State	45
 Cal	14	 Oregon State	62
 Ole Miss	35	 LSU	41
 Syracuse	31	 Missouri	27
 Akron	23	 Toledo	35
 TCU	20	 Texas	13
 Marshall	59	 ECU	65
 Ohio	6	 Kent State	28
 Arizona State	41	 Arizona	34
 N Illinois	49	 E Michigan	7
 Ball State	31	 Miami (OH)	24
 Buffalo	7	 Bowling Green	21
 Washington	28	 Washington St	31
 LSU	20	 Arkansas	13
 USF	10	 Cincinnati	27
 Utah	42	 Colorado	35
 Nebraska	13	 Iowa	7
 Syracuse	38	 Temple	20
 Cent Michigan	42	 UMass	21
 West Virginia	31	 Iowa State	24
 Notre Dame	22	 USC	13
 Vanderbilt	55	 Wake Forest	21
 Rice	33	 UTEP	24
 San Diego State	42	 Wyoming	28
 Auburn	0	 Alabama	49
 UVA	14	 VT	17
 South Carolina	27	 Clemson	17
 South Alabama	30	 LA-Lafayette	52
 UConn	23	 Louisville	20
 UAB	24	 UCF	49
 Tulsa	27	 SMU	35
 Troy	21	 Mid Tennessee	24
 Miss St	24	 Ole Miss	41
 Wisconsin	21	 Penn State	24
 Stanford	35	 UCLA	17
 Southern Miss	24	 Memphis	42
 Oklahoma State	48	 Oklahoma	51
 UNLV	10	 Hawaii	48
 Rutgers	6	 Pitt	27
 Kentucky	17	 Tennessee	37
 Missouri	29	 Texas A&M	59
 Baylor	52	 Texas Tech	45
 Air Force	15	 Fresno State	48
 Idaho	9	 Utah State	45
 Miami (FL)	52	 Duke	45
 Texas State	31	 UTSA	38
 Maryland	38	 UNC	45
 Oregon	48	 Oregon State	24
 UL Monroe	23	 FIU	17
 Illinois	14	 Northwestern	50
 Boston College	10	 North Carolina St	27
 New Mexico	20	 Colorado State	24
 Michigan	21	 OSU	26
 Florida	37	 FSU	26
 Georgia Tech	10	 Georgia	42
 Indiana	35	 Purdue	56
 BYU	50	 New Mexico St	14
 North Texas	24	 W Kentucky	25
 LA Tech	43	 San Jose State	52
 Tulane	17	 Houston	40
 Michigan State	26	 Minnesota	10
 Louisville	20	 Rutgers	17
 N Illinois	44	 Kent State	37
 UCLA	24	 Stanford	27
 Cincinnati	34	 UConn	17
 Pitt	27	 USF	3
 Nicholls State	3	 Oregon State	77
 Boise State	27	 Nevada	21
 Alabama	32	 Georgia	28
 Mid Tennessee	0	 Arkansas State	45
 LA-Lafayette	35	 FAU	21
 Texas	24	 Kansas State	42
 FSU	21	 Georgia Tech	15
 Nebraska	31	 Wisconsin	70
 New Mexico St	28	 Texas State	66
 UCF	27	 Tulsa	33
 Oklahoma State	34	 Baylor	41
 South Alabama	7	 Hawaii	23
 Kansas	10	 West Virginia	59
 Oklahoma	24	 TCU	17
 Navy	17	 Army	13
 Nevada	48	 Arizona	49
 Toledo	15	 Utah State	41
 BYU	23	 San Diego State	6
 Ball State	17	 UCF	38
 Washington	26	 Boise State	28
 ECU	34	 LA-Lafayette	43
 Fresno State	10	 SMU	43
 W Kentucky	21	 Cent Michigan	24
 San Jose State	29	 Bowling Green	20
 Baylor	49	 UCLA	26
 Cincinnati	48	 Duke	34
 Ohio	45	 UL Monroe	14
 Rutgers	10	 VT	13
 Minnesota	31	 Texas Tech	34
 West Virginia	14	 Syracuse	38
 TCU	16	 Michigan State	17
 Navy	28	 Arizona State	62
 Texas	31	 Oregon State	27
 Rice	33	 Air Force	14
 LSU	24	 Clemson	25
 Iowa State	17	 Tulsa	31
 North Carolina St	24	 Vanderbilt	38
 USC	7	 Georgia Tech	21
 South Carolina	33	 Michigan	28
 Georgia	45	 Nebraska	31
 N Illinois	10	 FSU	31
 Wisconsin	14	 Stanford	20
 Miss St	20	 Northwestern	34
 Purdue	14	 Oklahoma State	58
 Louisville	33	 Florida	23
 Oregon	35	 Kansas State	17
 Texas A&M	41	 Oklahoma	13
 Pitt	17	 Ole Miss	38
 Kent State	13	 Arkansas State	17
 Alabama	42	 Notre Dame	14
 Rutgers	51	 Fresno State	52
 Indiana State	35	 Indiana	73
 Presbyterian	7	 Wake Forest	31
 UNC	10	 South Carolina	27
 Liberty	10	 Kent State	17
 USC	30	 Hawaii	13
 Tulsa	7	 Bowling Green	34
 Jackson State	7	 Tulane	34
 Southern Utah	22	 South Alabama	21
 Akron	7	 UCF	38
 Sacramento St	0	 San Jose State	24
 Towson	33	 UConn	18
 Utah State	26	 Utah	30
 Illinois State	28	 Ball State	51
 W Carolina	24	 Mid Tennessee	45
 UNLV	23	 Minnesota	51
 Ole Miss	39	 Vanderbilt	35
 Texas Tech	41	 SMU	23
 North Dakota St	24	 Kansas State	21
 Morgan State	12	 Army	28
 N Arizona	0	 Arizona	35
 Southern	13	 Houston	62
 W Michigan	13	 Michigan State	26
 Samford	31	 Georgia State	21
 FAU	6	 Miami (FL)	34
 AR-Pine Bluff	11	 Arkansas State	62
 E Washington	49	 Oregon State	46
 Rice	31	 Texas A&M	52
 Northern Iowa	28	 Iowa State	20
 Murray State	14	 Missouri	58
 Nicholls State	3	 Oregon	66
 UTSA	21	 New Mexico	13
 LA Tech	14	 North Carolina St	40
 Northwestern	44	 Cal	30
 Alabama	35	 VT	10
 Elon	0	 Georgia Tech	70
 UL Monroe	0	 Oklahoma	34
 UAB	31	 Troy	34
 Toledo	6	 Florida	24
 Temple	6	 Notre Dame	28
 Old Dominion	38	 ECU	52
 Miami (OH)	14	 Marshall	52
 Colgate	13	 Air Force	38
 Texas State	22	 Southern Miss	15
 William & Mary	17	 West Virginia	24
 Austin Peay	0	 Tennessee	45
 Boise State	6	 Washington	38
 S Illinois	34	 Illinois	42
 New Mexico St	7	 Texas	56
 Cent Michigan	9	 Michigan	59
 BYU	16	 UVA	19
 NC Central	0	 Duke	45
 E Illinois	40	 San Diego State	19
